clip_id,label,spectral_centroid,spectral_bandwidth,spectral_contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12
177726-0-0-2,air_conditioner,706.9626934392946,1357.1197739632703,15.895696610398977,-413.15167,129.43965,20.453217,31.065287,10.691174,15.089522,7.907133,10.855229,2.5168684,9.835484,2.7009397,9.51545,5.723856,0.35313636,0.39425793,0.40737242,0.473101,0.4730606,0.854632,0.61212206,0.8357459,0.28744295,0.35847843,0.30709794,0.24799816
34866-9-0-9,street_music,2135.4798406660434,2023.133209700627,18.65720309689792,-106.08688,75.1954,13.396471,0.6162961,-12.275396,0.65819067,-15.710182,-7.7624636,-18.068687,1.7285479,-18.195993,-1.3089805,-4.924335,0.5433683,0.58532804,0.75090677,0.76312345,0.7390474,0.60541666,0.5385711,0.52172905,0.52743423,0.5192651,0.58903193,0.5235703
155294-3-0-0,dog_bark,1130.519682891462,1376.1755753450668,16.333448807741743,-127.289444,133.04797,-22.475481,9.927124,1.3003054,20.184252,8.303717,-0.5439309,2.537937,7.713583,2.3781354,10.575169,9.140859,0.62106204,0.76851094,0.71773446,0.6754899,0.6660357,0.68353397,0.5516614,0.52832,0.4237391,0.4532562,0.47933048,0.47327822
161129-4-0-11,drilling,3781.782213662642,1884.8910428211482,16.591649307404765,-216.17877,-56.626236,-52.615196,-1.0693184,-10.307567,12.153367,-2.5687726,-14.831114,-5.4125795,10.901543,8.375145,-2.228359,-8.3134,0.5226093,0.46566844,0.5273624,0.6166184,0.81890845,0.837401,0.8280979,0.6444033,0.6226599,0.4942293,0.47746179,0.5360398
156358-5-0-4,engine_idling,1216.845802932415,1833.5577980337619,15.549897297970382,-52.94101,110.986015,31.08186,10.41828,8.355141,15.58231,11.767254,3.5825222,-0.30040234,3.7829006,-2.0412536,6.82178,0.44832647,0.29269758,0.7710779,0.9813068,0.3740708,0.33845377,0.22203031,0.27632177,0.1794275,0.34194666,0.19604854,0.183323,0.18563731
180134-4-2-5,drilling,3876.9857385919595,1932.6446969575693,16.21892720615353,-74.1376,-17.047768,14.25761,31.622293,-21.4712,7.3966246,-9.442765,-11.477767,4.737888,-19.252382,1.1288435,-11.859158,-6.649296,0.33437756,0.27005267,0.2893567,0.25092325,0.62392753,0.30450588,0.4381958,0.2949715,0.4779169,0.39650974,0.48062462,0.9983774
113202-5-0-6,engine_idling,630.4523330453363,1221.5412094443338,16.6403159209953,-278.76877,145.34601,26.00989,24.811296,10.041058,25.81082,13.584372,17.288363,7.0595136,3.5123997,3.2150493,6.093976,5.4603796,0.14476612,0.20587343,0.27044976,0.98055464,0.8254818,0.23138122,0.32097265,0.34620795,0.19445057,0.17382748,0.17870681,0.1767016
54914-2-0-35,children_playing,587.9723368096425,1162.7638239316384,16.26950512072967,-187.89156,144.52745,6.455621,16.461325,26.513695,33.367302,16.185135,29.037956,11.686203,14.65802,6.3959928,3.919855,-1.04011,0.58276886,0.77169526,0.66922265,0.5994702,0.804759,0.729219,0.6646021,0.6734196,0.51026386,0.60523474,0.63664204,0.4069072
205610-4-0-4,drilling,1161.708450810235,1018.0731972756477,18.6562597577585,-98.84097,135.58328,-59.7572,1.7708656,2.1343944,6.0922065,-10.527256,-7.2224793,-9.979365,7.250432,15.985065,22.633966,10.909679,0.7056445,0.81635034,0.50660896,0.32144988,0.28970644,0.28855553,0.31005928,0.29780766,0.26675466,0.32166228,0.29686943,0.4102607
180132-4-0-0,drilling,2089.8709813716146,1698.428203082965,15.58777665630994,-174.90125,74.38159,-15.076263,8.032457,-19.565992,-6.116326,-11.03177,4.9829965,-5.3705378,-2.659442,0.4904318,3.3424704,-1.4429369,0.69056815,0.8078914,0.6576528,0.7706777,0.83796424,0.67680883,0.5932537,0.7578987,0.6119747,0.7098841,0.86955285,0.66578764
39967-9-0-78,street_music,966.5329632288497,1434.048079153485,16.946615310099002,-278.6205,127.48431,9.818841,23.47916,3.338636,2.835801,-5.87931,-2.0806603,-9.901303,-3.5618007,-11.807459,-11.392854,-14.77248,0.6604929,0.62318844,0.5601375,0.47279155,0.3897893,0.41313282,0.57132685,0.7946247,0.6978226,0.5646403,0.47900897,0.52265424
74677-0-0-38,air_conditioner,1584.0287073505774,1532.9506254058879,17.3988112758837,-114.54493,107.874664,-27.046232,25.689081,-14.411887,4.3715963,-8.664512,-1.0567232,4.164895,-3.4257429,0.84680223,-5.607637,-3.7677774,0.61143726,0.54986185,0.6283849,0.64647347,0.6699553,0.6912356,0.59056383,0.94085544,0.66602063,0.6804661,0.6801318,0.5983271
74677-0-0-10,air_conditioner,1491.106609361235,1533.936072294487,16.501539960121683,-153.00195,112.66792,-22.691685,28.268572,-12.173771,7.8134546,-8.570638,-0.7945868,2.6947076,-2.9783895,1.9070204,-0.9834644,-2.6227858,0.60165316,0.62772703,0.6663263,0.53799736,0.54932386,0.5340928,0.6590169,0.95421356,0.6197413,0.57904184,0.50357753,0.52803767
39967-9-0-44,street_music,1150.036224580505,1629.862706450113,16.92487158589689,-203.52127,111.90469,10.381254,26.40894,14.424173,18.75823,1.852486,-1.5242798,-4.827785,3.7341218,-5.3929296,-1.9267546,-10.596131,0.7609439,0.821789,0.86823213,0.5339865,0.4034574,0.3626027,0.41592574,0.46694282,0.37933704,0.34172085,0.45818877,0.55890185
171464-3-0-0,dog_bark,1314.553202753483,1112.0817249807164,17.557959269052713,-492.55704,109.996056,-66.40468,-23.398588,-3.868712,-28.534508,-4.672558,2.366629,-20.185055,-5.523429,-0.9016526,11.389158,14.683257,0.62324744,0.56380737,0.59859425,0.44562835,0.34729123,0.35568276,0.41166952,0.53235155,0.71238863,0.6227849,0.5351658,0.5978395
66599-9-1-11,street_music,1295.9947061619189,1581.2813686561485,16.984009007788952,-205.78587,113.62477,-0.27095547,24.45267,-7.947583,8.871372,3.9914997,12.266123,-1.2654232,0.48619425,0.4500447,5.731029,1.7241492,0.6905974,0.540317,0.47507957,0.42668906,0.4406948,0.5578357,0.5785481,0.7204558,0.57061154,0.46284854,0.45561722,0.44254246
50668-5-0-1,engine_idling,2221.9592684791523,2107.4535070615057,16.055611759487174,-146.63524,56.175117,4.889372,35.752354,3.6806185,14.459674,9.169399,6.123269,3.6595502,7.1086903,-1.8746715,-2.230699,-3.3681524,0.1834777,0.15644675,0.1610849,1.0,0.2145641,0.15907322,0.14307445,0.16910256,0.18717864,0.16597554,0.2563846,0.16957222
145206-6-2-0,gun_shot,1983.876546183662,1827.095199894994,16.21316281383273,-220.12175,76.37833,-6.997395,29.147196,5.2144446,-2.2906156,1.2780691,-6.824797,-8.730821,0.00082092284,-11.214389,-2.0522904,-4.1714454,0.8223698,0.83303124,0.9201129,0.8684299,0.8024925,0.66738594,0.6214549,0.6372157,0.6625356,0.6847769,0.5470127,0.53504
72221-3-4-1,dog_bark,2108.3087630831237,1821.3392112144834,16.487996638837192,-223.30133,69.813866,-24.821018,4.5931377,-20.715021,-7.512875,-12.418922,1.8836132,2.4580529,7.7131066,-3.3880467,4.6068807,2.5099084,0.65016884,0.6659412,0.75125265,0.7352985,0.60432357,0.6315263,0.6070407,0.7187353,0.7315704,0.7325046,0.62083983,0.6195586
148632-8-0-7,siren,943.5721259272345,1047.5575173779037,16.537164502287222,-523.6658,168.70377,-25.840086,-5.899975,2.5675924,17.418674,8.9026575,8.516118,-0.34991342,4.444294,1.7575471,4.312829,-4.4113727,0.65908545,0.6732636,0.6832339,0.7391504,0.61661744,0.5879379,0.496913,0.5893984,0.6188808,0.6774516,0.60548806,0.73472434
113202-5-0-10,engine_idling,638.2435714758261,1224.409927231524,16.409363983275146,-278.1752,145.22284,25.91031,24.36619,10.073699,25.457243,13.426308,17.268612,7.3243127,3.535122,3.061042,6.591237,5.602925,0.1426522,0.18551077,0.26872447,0.75097305,0.99940336,0.21097068,0.32495558,0.30856568,0.22212702,0.16575375,0.1542989,0.1919373
54383-0-0-8,air_conditioner,1492.3428064229051,1588.1147172851963,15.811697159578708,-78.46347,113.83874,-26.217451,-25.183243,-21.335993,-9.498389,-7.405835,-2.2812035,-7.5092154,-9.294626,-2.7068896,-4.726689,-1.9918216,0.646436,0.58738315,0.5369593,0.501886,0.6589916,0.57573044,0.6128635,0.6434831,0.8330645,0.93027115,0.73563266,0.7036156
54383-0-0-9,air_conditioner,1476.2186915676086,1567.192526762344,15.9279619625694,-77.33834,114.35912,-26.758156,-24.338516,-22.205517,-10.130733,-8.079606,-2.565658,-6.8608146,-9.146919,-3.7558775,-4.4677534,-1.4687185,0.6518171,0.5707714,0.52413684,0.48497579,0.6128534,0.56129,0.6382308,0.66398686,0.82579166,0.9363787,0.7028586,0.67603964
193699-2-0-62,children_playing,1968.5871184146806,1636.624208288739,17.003464179736763,-322.0408,80.17564,-37.003334,20.69107,-8.806156,18.00458,-2.8376975,5.1620793,-2.329834,0.4303222,0.74015784,4.0461965,-3.7011018,0.9233313,0.66901386,0.5993981,0.5711612,0.65486395,0.59451276,0.6702105,0.60379624,0.6907071,0.65712523,0.64243233,0.642533
113202-5-0-11,engine_idling,646.8358460736542,1234.523706939308,16.499519745109485,-277.59998,144.71007,26.159695,24.525728,10.239091,25.430815,13.540133,17.17447,7.1281986,3.518482,3.0374267,6.214027,5.59567,0.15005496,0.20516813,0.2821571,0.8667973,0.9858118,0.2318023,0.33345965,0.33807662,0.22279519,0.17424144,0.16978878,0.19391905
148632-8-0-6,siren,907.3679524795774,1123.7211443998751,16.29257145548292,-525.35516,165.62894,-21.636723,0.980998,1.9937612,13.911526,6.886789,11.631869,3.0256426,4.1205015,-1.3582081,3.555538,-2.4313753,0.6164918,0.68667215,0.75800496,0.8303125,0.7314662,0.51139235,0.5562847,0.59753174,0.57461315,0.71050316,0.61644655,0.72506285
50668-5-0-0,engine_idling,2207.194435851449,2051.0023998210418,16.093149155398734,-151.44402,56.22725,2.5989754,38.10755,0.33266425,15.442168,8.180337,5.087361,5.1748977,7.4449434,-2.1623123,-2.472779,-3.0638127,0.17183845,0.15667114,0.15001206,1.0,0.2184198,0.15012488,0.14805764,0.16273108,0.18756348,0.16748634,0.26045805,0.15766796
76266-2-0-80,children_playing,1323.8968341346583,1499.1536265041834,16.78615042913593,-229.09703,122.44829,-12.465241,28.69366,0.29475993,4.69818,-3.8815572,1.3017733,0.26436538,0.492119,-4.9379377,0.9241889,-5.7091603,0.64785385,0.7208074,0.69429904,0.65398693,0.7484153,0.69123155,0.78397405,0.7877087,0.84631646,0.7784343,0.7581599,0.7544808
95549-3-0-14,dog_bark,556.188786493448,1051.9350863051507,18.343256185367924,-297.95334,160.89415,42.156246,26.58148,7.123685,28.535534,7.7114635,-9.962237,1.6758697,-1.6387281,-14.737848,7.2865787,-7.3015156,0.5254827,0.7227295,0.57369095,0.6959522,0.77931,0.73277026,0.6958399,0.61962956,0.68422425,0.67409104,0.55795896,0.4633643
196561-3-0-16,dog_bark,1189.5107214974435,1188.9082210302645,17.397037645459044,-114.36641,144.63966,-38.53702,-20.042212,-9.628016,4.832554,-13.52459,4.2454066,-7.4017506,9.892189,3.1594718,11.222239,6.633078,0.7356373,0.69341546,0.62491584,0.5968246,0.5876839,0.52486706,0.5099286,0.55776656,0.56737185,0.562734,0.6454645,0.68528074
113203-5-5-0,engine_idling,945.2497755134168,1357.8271659669308,16.146143836563965,-307.7191,142.62154,-2.966535,10.279385,6.305629,21.607283,8.734885,16.747774,7.3756695,4.5900717,0.31815982,4.436979,0.39675078,0.41837722,0.48969474,0.49867806,0.65086275,0.7290151,0.63488203,0.560396,0.4916044,0.3814813,0.41614625,0.33720687,0.30946162
204526-2-0-160,children_playing,1656.767793579836,1650.6003828759813,18.702766494147518,-353.58112,86.24603,-9.963227,14.247561,-17.232267,15.34957,-8.792024,11.893448,-0.82258636,2.5550761,1.4000612,6.9900208,0.15820515,0.5161177,0.70720965,0.6777832,0.5127145,0.5659522,0.46379918,0.48000786,0.5650526,0.4942896,0.47015777,0.38519746,0.33958396
205610-4-0-5,drilling,1116.5656071070894,962.9026602065552,19.58459258036049,-98.21307,131.90086,-63.76478,2.5823245,4.706857,4.896422,-11.060198,-8.320225,-11.586037,6.1478457,16.468786,26.196125,16.474323,0.7889856,0.6851917,0.3062556,0.17264381,0.16887476,0.15951952,0.15811071,0.22068079,0.15629523,0.15942729,0.18187411,0.21047662
54914-2-0-34,children_playing,673.8187034357458,1229.789008607902,16.56206194149823,-182.77257,140.48167,1.8241622,18.70896,27.151724,31.067694,13.894901,31.383703,9.116757,12.224552,9.498265,2.397553,-1.1386304,0.65379316,0.78360325,0.766598,0.5428296,0.71081954,0.6598535,0.6985181,0.68697345,0.6150164,0.5859246,0.77195704,0.50167775
36429-2-0-13,children_playing,1031.3163535486985,1334.3051221310545,16.94910439003793,-103.167625,149.61263,-51.45233,86.448425,-22.090042,45.479507,-3.0399609,28.093018,12.137846,0.8265481,15.088841,-16.109705,17.302761,0.7368311,0.7977565,0.7546725,0.7751007,0.78542566,0.7201361,0.6773248,0.5323953,0.50296193,0.580544,0.6392584,0.7238027
76085-4-0-14,drilling,3366.388717208703,1587.6591815429429,16.550563004918413,-37.295967,-54.299305,-75.010765,9.704487,-28.76277,-2.6371999,-18.688236,0.24816483,-8.97486,-5.1903667,-8.129063,4.0269504,-8.11124,0.6175676,0.5840896,0.57488084,0.6629472,0.6145702,0.57403713,0.56560504,0.6101605,0.68461215,0.7854687,0.82242453,0.8365976
113202-5-0-7,engine_idling,645.6838494367196,1231.5112165692767,16.34522084486161,-278.08908,145.04042,25.938679,24.395391,10.102458,25.393944,13.423209,17.235647,7.3377337,3.577391,3.0897832,6.628018,5.5945954,0.12814282,0.1920132,0.2527301,1.0,0.60833687,0.19330052,0.29433474,0.3172092,0.15495704,0.15246561,0.17148766,0.14460568
169043-2-0-24,children_playing,1671.7190027975664,1500.2380732216718,17.832267045577286,-263.26047,99.76505,-30.65062,24.472574,-16.607138,10.408545,-6.8543487,4.379813,2.1909952,7.595189,-4.120488,-1.5262272,-7.2358723,0.6696156,0.68719345,0.7167969,0.7116198,0.730321,0.70592695,0.67668474,0.7179977,0.6579871,0.62419945,0.64410925,0.7207053
70168-3-1-24,dog_bark,1196.1954952994884,1680.5794570269447,16.749594478009403,-314.53754,117.21317,20.146051,11.430052,19.220205,19.800901,5.384847,12.144847,11.026205,12.325482,8.756126,9.921227,-4.0464087,0.3745651,0.61505353,0.41643548,0.40363628,0.45146307,0.50771177,1.0,0.5433118,0.3969359,0.3351954,0.33556998,0.29540977
156358-5-0-5,engine_idling,1220.2953696518064,1842.6805970722967,15.703261361457015,-53.243675,111.00863,30.867706,10.352144,8.263419,15.64725,11.790239,3.503635,-0.21397068,3.5329053,-1.7671187,7.019445,0.49466312,0.26456797,0.66473246,0.98625565,0.35691056,0.326218,0.20583947,0.26498747,0.16995364,0.3156724,0.19952643,0.17401727,0.18770109
180134-4-2-4,drilling,3773.22893532348,1947.4163121589713,16.19549458849547,-71.98232,-11.692299,19.250925,34.91905,-22.826069,8.101219,-12.191749,-17.415518,3.4562755,-17.156462,-0.031115139,-11.902876,-7.5208535,0.3541112,0.26474753,0.27843574,0.23166206,0.6129893,0.31832623,0.45230743,0.2649974,0.5213643,0.35834706,0.43524024,1.0
161129-4-0-10,drilling,3719.7757583792268,1893.5287074871217,16.699101640392882,-230.53345,-51.92378,-52.724846,-0.16583635,-10.222797,11.800254,-1.2154719,-13.873112,-5.9729714,9.326536,6.150675,-1.7309508,-6.8019094,0.5000268,0.46124217,0.5283861,0.704089,0.85716224,0.8033369,0.8235376,0.6427826,0.6227146,0.51609254,0.5495183,0.57145965
122199-3-1-1,dog_bark,2382.190575507693,2187.3761356853893,17.705540366228227,-248.64798,45.122578,-10.116819,-61.89346,-7.021197,54.55887,28.153725,22.53255,-8.695168,2.6693666,10.076003,20.388105,-5.323133,0.70587325,0.9711396,0.70712453,0.5258823,0.4333299,0.40149716,0.34687203,0.33084854,0.33178782,0.28904486,0.38472205,0.42344448
177726-0-0-3,air_conditioner,669.4994133118322,1328.4918850531712,15.758902771864255,-411.4458,129.14227,20.501518,32.805973,11.406231,14.65741,7.2997046,9.684661,1.8917146,10.355264,4.3288035,10.23668,4.853661,0.31480843,0.35926187,0.44355318,0.48874238,0.44940042,0.9469924,0.5821814,0.6355373,0.2701283,0.3312701,0.2716685,0.23306285
148632-8-0-14,siren,956.4731466637406,1007.9422965036802,16.542747503763355,-515.2361,174.28278,-34.53851,-11.296863,2.932799,14.714381,2.905317,4.309516,2.4344246,8.638703,-1.7878281,-1.3670837,-7.420428,0.78174037,0.76442987,0.752272,0.69029105,0.7176125,0.6119279,0.68449396,0.882852,0.7057822,0.73548526,0.6621417,0.69179803
161129-4-0-8,drilling,3733.8656619480485,1915.0693701488988,16.633193802654432,-253.80148,-44.690186,-46.206192,1.3521054,-12.604127,6.658465,-2.112895,-13.43108,-6.3793035,6.123256,-1.1804622,-6.849695,-5.763048,0.4894159,0.41886243,0.57016796,0.73073345,0.79391104,0.7958819,0.7444358,0.8044699,0.7831875,0.6204378,0.66250145,0.5358932
131571-6-0-0,gun_shot,1598.192181835457,1693.9143598248359,16.278201353951985,-332.6716,59.62174,-12.888285,44.782024,9.056966,19.462423,4.846283,6.2744923,0.9551423,1.7866863,-3.3566318,-1.5646589,-2.5939875,0.8447105,0.7840627,0.7940544,0.70471835,0.6642846,0.6869085,0.6567837,0.68766093,0.6578674,0.7610433,0.7599658,0.74136645
14386-9-0-6,street_music,868.008451672959,1225.6642187155799,15.989540538223993,-150.77438,156.44713,-4.139544,6.886046,0.7578935,26.979177,2.1130972,7.9770904,4.6325817,11.574343,-6.4302893,2.100791,-0.25439334,0.56923085,0.7345582,0.70851225,0.8138638,0.94836706,0.7505409,0.62369406,0.5970624,0.5705082,0.5418281,0.5104623,0.4840929
171243-9-0-81,street_music,1537.9155405619322,1379.1773275777584,20.0981066826457,-164.24498,94.76405,-55.04686,6.34666,-29.555164,-21.636417,-32.17408,-24.464043,-17.702284,-16.198917,-18.770857,-21.893951,-5.5905247,0.5827172,0.3463978,0.41755477,0.4052602,0.4573129,0.52544177,0.35878477,0.5891487,0.43747303,0.5860122,0.625802,0.4073658
99179-9-0-17,street_music,1225.8842623976739,926.4987726701403,19.23694878152823,-129.48119,184.82637,-108.29421,34.57519,-31.961,-38.734894,14.3672495,-41.71789,-4.56262,-11.585777,-31.684345,4.443954,-21.253595,0.35979944,0.46405035,0.5415906,0.45442957,0.48590875,0.4895016,0.3262153,0.3755524,0.61351985,0.6050742,0.4245974,0.3411481
148632-8-0-16,siren,945.2540008525738,1055.6008216282369,16.515682876032546,-524.4222,171.69473,-28.197805,-9.657816,2.0329924,13.603528,3.535423,6.098567,0.948663,5.141206,-0.7197418,1.2519965,-5.4935265,0.69256437,0.7240476,0.64471,0.7921795,0.7555965,0.7117371,0.65636986,0.72458386,0.7727679,0.79398966,0.7358377,0.805911
177726-0-0-1,air_conditioner,687.7383865270143,1314.9122953308508,15.901597280039947,-408.20892,135.29564,20.422531,27.48048,8.580294,14.788557,9.159662,11.611972,1.3259543,7.4951134,2.3571062,9.541037,5.5951433,0.29157025,0.34296975,0.3315653,0.31517488,0.38847953,0.7040445,0.66613996,0.97901607,0.2923027,0.46254018,0.30178073,0.24601679
171243-9-0-123,street_music,1605.2384170639152,1560.359562646071,19.648121585986537,-219.59772,85.82207,-31.295633,9.20445,-25.498226,-25.109295,-30.57554,-11.621278,-18.422548,-16.102606,-11.927063,-7.2032576,-11.7709,0.6981067,0.42923316,0.50459677,0.43597278,0.3391177,0.53878266,0.33488476,0.38254297,0.42079055,0.6664771,0.588623,0.4351205
122199-3-1-3,dog_bark,2356.1383220722714,2173.6516945906287,17.7804014948221,-251.67708,43.012302,-11.677607,-60.28364,-3.6680484,60.47535,32.47866,25.385008,-8.021359,2.5309405,8.145929,18.209717,-7.9252853,0.7102751,0.9555826,0.7427469,0.5638284,0.430883,0.4080859,0.36201218,0.35252216,0.34864226,0.29901156,0.376254,0.4323881
161129-4-0-12,drilling,3957.1236632452924,1916.1528385225936,16.43013693302636,-199.16722,-60.031174,-46.512894,-5.7416644,-13.55202,10.313255,-4.626627,-16.59111,-4.342746,6.6186438,5.760119,-2.5837548,-6.3600936,0.58496565,0.48987097,0.6103461,0.6540882,0.78167367,0.84811866,0.7879569,0.7198597,0.72103244,0.6561433,0.56974745,0.6332198
125678-7-0-9,jackhammer,3329.227192651912,2436.4989013453946,15.602936628176906,-73.51096,33.860813,22.925951,7.1889725,9.9223995,7.5019064,-8.714289,3.1561759,-6.413423,4.888394,-6.866264,6.3634443,-7.343244,0.36656007,0.36407834,0.38882777,0.36058348,0.5991685,0.51116955,0.45708412,0.3429448,0.371089,0.99824077,0.41671857,0.48448867
180134-4-2-6,drilling,3974.640007003835,1967.647981546565,15.920305584238351,-75.33705,-24.930622,2.5259042,22.251825,-12.834432,8.89277,-6.204875,-6.811707,5.267674,-13.746568,0.8721513,-7.4426203,-7.054556,0.37101954,0.33315533,0.3980253,0.33988297,0.7173282,0.34893477,0.45462066,0.39322755,0.5089936,0.4884889,0.61496216,0.9965625
113202-5-0-5,engine_idling,632.2335384880139,1219.1760422396228,16.409080663842765,-278.5039,145.27837,26.17698,24.520336,10.185144,25.600683,13.526943,17.251078,7.149394,3.5478337,3.094304,6.2193036,5.654088,0.14526239,0.19461907,0.27378038,0.8058924,0.99491006,0.2260531,0.32365003,0.32266763,0.22500671,0.16893731,0.16183886,0.19299825
50668-5-2-0,engine_idling,2190.459913506238,2082.55893251215,15.440452583443307,-157.67088,56.198593,3.786642,34.859585,2.9810662,20.960485,8.327278,10.061159,1.2068249,8.003737,-1.8667318,0.43376267,-2.941853,0.12575032,0.15929833,0.20793587,1.0,0.34890634,0.16288322,0.16372707,0.15324451,0.16358349,0.16248527,0.22771992,0.14613718
126153-9-0-0,street_music,1096.1731051474505,1294.3938829204442,21.086861702501142,-135.45282,116.93705,7.2050776,20.897373,-10.431514,4.0684447,-6.359907,1.8869162,-10.117962,-7.5123134,-17.398415,-5.220771,-8.415476,0.47658098,0.19268486,0.55537826,0.15037829,0.4362774,0.3807109,0.2237265,0.32282323,0.2126632,0.37519792,0.15167937,0.2620586
74677-0-0-13,air_conditioner,1476.749264702024,1491.2526829051724,16.95991804159077,-142.04996,113.614,-28.361143,30.004807,-11.88766,7.775344,-8.114033,-1.1654047,3.243354,-2.6751044,0.8261489,-1.05546,-0.024995489,0.5140949,0.5256535,0.6147807,0.5628015,0.5355857,0.473134,0.5296945,0.9833386,0.5773214,0.52475387,0.48567247,0.48256186
148632-8-0-4,siren,880.323303848004,1171.1873354830707,16.046261500241563,-501.6201,157.55894,-16.689457,11.850783,-2.1535735,14.645357,6.5105004,13.632437,6.543647,8.126298,0.117773876,2.4367409,-2.5505178,0.53070354,0.5213149,0.6622119,0.5415151,0.44942784,0.39220512,0.47323906,0.5910939,0.7297653,0.61254066,0.5205997,0.6066751
190996-3-0-0,dog_bark,962.8417357106433,974.4039118463804,18.322740074224264,-193.46458,171.67473,-34.16523,10.961534,-4.296879,6.9277706,2.88203,8.9130745,-0.5559441,0.37463778,1.8961642,7.0354013,-3.1646864,0.39228454,0.34613237,0.4693065,0.30882406,0.30165222,0.30543348,0.49302608,0.6261362,0.3703189,0.47755998,0.43162212,0.95356447
50668-5-0-2,engine_idling,2123.555874524511,2085.4151024144753,16.172265773608228,-164.3625,60.799362,4.931461,35.488068,2.9223359,16.511124,10.327383,8.432323,4.271193,8.695254,-2.2068224,-2.0064256,-3.537603,0.11811979,0.14102924,0.13318174,1.0,0.19269294,0.13842602,0.12915836,0.14124435,0.15808375,0.13425595,0.2376832,0.124030285
113202-5-0-13,engine_idling,638.4890204706658,1224.8226783545028,16.607926943926362,-277.82104,145.09279,25.738083,24.406076,10.112859,25.452827,13.358069,17.209772,7.3015056,3.5630157,3.107998,6.6093893,5.5668025,0.13158895,0.19627976,0.25590643,1.0,0.6515479,0.20117877,0.30071977,0.3246383,0.16039258,0.15731105,0.17380483,0.1553354
167702-4-8-0,drilling,1785.5453723348296,1374.6097706823223,17.932111538996978,-83.62044,58.50632,-82.80896,-14.418649,-31.989128,-1.582145,-18.15461,-0.6126002,-5.1074543,-3.3754778,-11.183185,-1.6016043,-7.125443,0.36070094,0.5738592,0.36289474,0.5615488,0.73686826,0.32984242,0.43056062,0.85267997,0.7075423,0.8290402,0.42934617,0.6421886
76266-2-0-55,children_playing,1012.6967658062571,1301.6498928602496,16.225045065611067,-266.2106,144.93788,-8.280028,32.13411,-1.144883,3.0417175,-6.120347,2.5459394,-1.6680647,4.591876,-4.8604894,-1.5104383,-5.0285563,0.7490421,0.71856594,0.67878413,0.70849353,0.6812051,0.65683126,0.74778754,0.68986666,0.7596754,0.7414033,0.68463904,0.6329168
113203-5-7-0,engine_idling,970.3247577381311,1503.4534354819175,15.897911889844963,-319.88458,129.3664,13.765279,17.443697,6.451218,18.151154,4.912451,15.5807085,8.375553,7.314115,0.8689642,9.504031,1.6111181,0.6297877,0.7257166,0.6884752,0.77477616,0.70030224,0.7147964,0.7416634,0.6794745,0.68814504,0.63557947,0.4822953,0.46259415
171464-3-2-0,dog_bark,1250.4024799980598,1086.0988527035888,18.698780616467527,-493.56436,103.71599,-63.21775,-25.114626,-9.339766,-35.62012,-12.421466,-2.9701014,-19.18357,-5.166801,-6.2264194,6.671347,20.911171,0.67504,0.487401,0.37585223,0.3106628,0.27123043,0.3160067,0.34923574,0.43210697,0.5169111,0.5963746,0.51105446,0.58337504
76266-2-0-40,children_playing,1007.3254271357152,1329.3099456027549,16.132983199787144,-273.78568,144.96059,-3.725181,27.016382,-1.2675676,5.448277,-5.0779967,-2.5428545,-2.2968454,3.2434642,-4.374602,-1.1791825,-5.999619,0.670076,0.6768991,0.744928,0.7515809,0.83416957,0.7783646,0.7481351,0.707942,0.68410635,0.7255385,0.6607681,0.6627295
113202-5-0-12,engine_idling,640.6264445648392,1225.86733216264,16.315777811907264,-278.67838,145.21107,25.8079,24.786318,9.992717,25.73869,13.486352,17.292635,7.0284815,3.5154068,3.2143354,6.1506834,5.457712,0.14650264,0.20707282,0.27205577,0.96472436,0.8673572,0.23376027,0.32727262,0.34700784,0.19973256,0.17714328,0.1746859,0.18173943
180132-4-2-0,drilling,2358.4820443263625,2036.7140503734415,15.73961775621642,-133.82613,61.956226,-4.3514037,6.861625,-11.4914465,-13.7353,-16.380623,-4.808206,-11.919153,4.47973,-3.549537,4.0184402,0.70792276,0.61658144,0.8334555,0.5285132,0.7351432,0.7201412,0.5995123,0.46249542,0.51600283,0.6113001,0.6240097,0.70202696,0.54585093
76085-4-0-103,drilling,3250.568987058012,1623.569567939782,16.377793441597394,-20.732815,-42.11341,-72.94276,12.816628,-19.872765,-0.061490916,-11.154102,4.3433275,-8.53644,-5.6934533,-10.540929,3.325454,-6.494682,0.6816051,0.5681936,0.6993955,0.67649865,0.58110446,0.5732357,0.60303336,0.5955322,0.6755498,0.7865982,0.85735565,0.81990117
190996-3-0-1,dog_bark,1093.1074641073221,1039.4213096445562,18.32930756929546,-188.06714,158.65901,-39.30422,10.798247,-7.305932,1.6239322,1.6302859,9.457703,-1.0114113,-4.2448587,-4.2615,2.933105,-3.625262,0.39600095,0.3997972,0.60219777,0.35720196,0.37909442,0.38859755,0.48335844,0.9102051,0.45447728,0.66311896,0.651821,0.6914008
